,BedroomAbvGr,HeatingQC,CentralAir,HouseStyle,2ndFlrSF,1stFlrSF,KitchenAbvGr,KitchenQual,GarageCars,GarageArea,OverallCond,Street,dist_to_ISU,Latitude,Longitude,TotalFullBath,TotalHalfBath
790,3,TA,Y,1,0,981,1,TA,2.0,576.0,5,Pave,3585.7499815582155,42.05526655,-93.62635424,2.0,1.0
791,3,TA,Y,1,0,935,1,TA,1.0,288.0,6,Pave,2252.8954432631754,42.03554392,-93.67104109,2.0,0.0
792,2,Po,N,1,0,803,1,TA,2.0,360.0,6,Pave,1647.9480192308267,42.02278729,-93.62725733,1.0,0.0
793,3,TA,Y,1,0,1392,1,TA,2.0,528.0,6,Pave,2251.438574241049,42.03238033,-93.67266393,2.0,1.0
794,1,TA,Y,2,0,630,1,TA,1.0,286.0,4,Pave,5257.1922584943,41.99218496,-93.60301436,2.0,0.0
795,3,TA,Y,1,0,1640,1,TA,2.0,394.0,5,Pave,1210.6121415331147,42.03341566,-93.6580366,1.0,0.0
796,3,Ex,Y,2,976,1072,1,Gd,2.0,552.0,5,Pave,2227.20731242175,42.04614997,-93.64005836,3.0,1.0
797,3,Ex,Y,2,920,932,1,Gd,2.0,644.0,5,Pave,2690.338204526041,42.05089477,-93.64654467,3.0,1.0
798,4,Ex,Y,2,1045,950,1,Gd,2.0,610.0,5,Pave,2937.729597848509,42.01785941,-93.68001343,3.0,1.0
799,3,TA,Y,1,0,1362,1,TA,2.0,504.0,5,Pave,3400.7597084290396,42.04781115,-93.61670524,2.0,1.0
800,3,Ex,Y,1,0,1538,1,Gd,2.0,484.0,5,Pave,2955.982004994392,42.05319282,-93.64354139,3.0,0.0
801,3,TA,Y,1,689,798,1,TA,1.0,220.0,4,Pave,1599.1614961123378,42.02170541,-93.66465473,1.0,1.0
802,4,Ex,Y,2,1589,1690,1,Ex,3.0,841.0,5,Pave,4155.80580912676,42.06087874,-93.62613914,4.0,1.0
803,2,TA,Y,2,504,483,1,TA,1.0,264.0,5,Pave,3181.2502193985583,42.05167193,-93.62770173,1.0,1.0
804,3,Ex,Y,2,858,939,1,Gd,2.0,639.0,5,Pave,3379.489240139346,42.01451142,-93.68397638,2.0,1.0
805,3,Ex,Y,2,714,798,1,Gd,1.0,180.0,9,Pave,1105.3708319044147,42.01688175,-93.644405,3.0,0.0
806,3,Ex,Y,2,828,835,1,Gd,2.0,478.0,5,Pave,3858.835087551794,42.03512386,-93.69182331,2.0,1.0
807,1,Gd,Y,1,0,747,1,TA,2.0,528.0,5,Pave,1725.2902526955622,42.03550577,-93.62930107,1.0,0.0
808,3,Ex,Y,1,606,1027,1,Gd,1.0,240.0,7,Pave,3012.4086441342633,42.03078187,-93.61044502,1.0,0.0
809,3,Ex,Y,1,0,1190,1,Gd,2.0,430.0,5,Pave,3618.0241239062375,42.05826323,-93.63585791,2.0,0.0
810,3,Gd,Y,2,670,958,1,TA,2.0,390.0,5,Pave,3984.52592169568,42.06162009,-93.6356736,2.0,1.0
811,4,TA,Y,2,550,925,1,TA,1.0,336.0,7,Pave,5298.857319543137,41.99091727,-93.60414457,2.0,0.0
812,3,TA,Y,1,0,1422,1,TA,1.0,352.0,5,Pave,981.7403163355482,42.01788029,-93.64704514,1.0,0.0
813,3,Ex,Y,2,840,936,1,Gd,2.0,474.0,5,Pave,3883.3751594467267,42.01620243,-93.69133679,2.0,1.0
814,3,Ex,Y,1,0,1611,1,Gd,3.0,1231.0,5,Pave,3589.524387309703,42.01711059,-93.68799231,3.0,0.0
815,3,TA,Y,1,596,780,1,TA,1.0,198.0,6,Pave,1633.0916830713807,42.02410592,-93.62703998,2.0,0.0
816,4,TA,Y,2,825,845,1,TA,2.0,464.0,6,Pave,2430.6443085547703,42.04470455,-93.62980991,1.0,1.0
817,3,Ex,Y,1,0,2020,1,Ex,3.0,896.0,5,Pave,4008.548464067423,42.0622677,-93.65441193,3.0,0.0
818,3,Ex,Y,2,716,716,1,TA,2.0,531.0,7,Pave,5072.477823076704,41.9899649,-93.6101003,2.0,1.0
819,2,Fa,N,1,0,1091,1,TA,1.0,344.0,5,Pave,1170.4398227985198,42.0174932,-93.639632,1.0,1.0
820,3,TA,Y,2,672,630,1,TA,1.0,280.0,5,Pave,3184.513671657619,42.05167521,-93.62762875,2.0,1.0
821,3,Gd,Y,1,0,1062,1,TA,1.0,297.0,7,Pave,2711.8650903699963,42.03966463,-93.61868875,2.0,0.0
822,2,Ex,Y,1,0,1278,1,Gd,2.0,584.0,5,Pave,2703.5409978598277,42.05101239,-93.64681678,2.0,0.0
823,3,Ex,Y,2,570,1582,1,Gd,2.0,728.0,5,Pave,3848.820662132044,42.06067747,-93.65539242,2.0,1.0
824,2,TA,Y,1,0,792,1,TA,1.0,287.0,8,Pave,3301.412232405041,42.03030777,-93.60682602,1.0,0.0
826,3,Ex,Y,2,800,1079,1,Gd,2.0,473.0,5,Pave,2965.9152720615093,42.03074335,-93.68199346,3.0,1.0
827,3,TA,Y,1,0,1024,1,TA,1.0,308.0,6,Pave,2245.438021576662,42.0355977,-93.6709053,1.0,1.0
828,3,Gd,Y,2,807,1175,1,Gd,2.0,575.0,6,Pave,3091.9354173831493,42.03220344,-93.68319407,2.0,1.0
829,2,Ex,Y,1,0,1092,1,TA,0.0,0.0,5,Pave,5069.925767572362,41.99006191,-93.60997548,1.0,0.0
830,4,Ex,Y,2,1054,1044,1,Gd,2.0,621.0,5,Pave,2985.5323721418717,42.0187146,-93.68100703,2.0,1.0
831,3,Ex,Y,2,1040,1006,1,Gd,3.0,871.0,5,Pave,3558.1166008282908,42.05848294,-93.65149763,3.0,1.0
833,3,Ex,Y,2,720,730,1,TA,1.0,288.0,8,Pave,2195.723774019576,42.02932345,-93.62015225,1.0,0.0
834,2,TA,Y,1,0,894,1,TA,3.0,1248.0,4,Grvl,3530.551402311745,42.02238641,-93.60415459,1.0,0.0
835,3,TA,Y,1,412,747,1,TA,1.0,288.0,8,Pave,2832.046694391213,42.03750227,-93.61544739,1.0,0.0
836,3,TA,Y,1,0,864,1,Gd,2.0,660.0,6,Pave,3414.3665053730897,42.05329802,-93.62584077,1.0,0.0
837,2,TA,Y,1,0,864,1,TA,1.0,312.0,6,Pave,2843.4621444782106,42.04878819,-93.62915075,1.0,1.0
838,2,Ex,Y,1,0,1666,1,Gd,2.0,575.0,5,Pave,3462.1320009808073,42.05757013,-93.65196413,3.0,0.0
839,2,TA,Y,2,504,483,1,TA,1.0,264.0,5,Pave,3223.120301439563,42.05260986,-93.62900208,1.0,2.0
840,4,Ex,Y,2,1089,1223,1,Gd,3.0,658.0,5,Pave,3404.5971560859907,42.05709294,-93.64150731,3.0,1.0
841,3,TA,Y,1,0,1144,1,TA,1.0,336.0,5,Pave,3555.094938996605,42.04566291,-93.61184233,1.0,0.0
842,3,TA,Y,2,0,1025,1,TA,0.0,0.0,5,Pave,3493.0545087635123,42.03462175,-93.60557498,2.0,0.0
843,4,Ex,Y,2,814,1544,1,Ex,3.0,784.0,5,Pave,3800.3507424230156,42.06056203,-93.65273732,3.0,1.0
844,3,Gd,Y,1,0,1488,1,TA,2.0,738.0,5,Pave,4079.011312477526,42.05844883,-93.62175578,2.0,1.0
845,2,Gd,Y,1,0,1179,1,TA,2.0,622.0,6,Pave,2164.58971080367,42.02083622,-93.67148761,1.0,0.0
846,2,Gd,Y,2,0,1072,1,TA,2.0,525.0,5,Pave,2059.0868106481853,42.01896051,-93.66914556,2.0,0.0
847,3,Ex,Y,1,530,1187,1,Gd,2.0,400.0,5,Pave,3195.6488571359732,41.99799867,-93.644516,2.0,1.0
848,4,Ex,Y,2,1221,1466,1,Gd,3.0,810.0,5,Pave,3238.8212115385563,42.05562018,-93.6511702,3.0,1.0
849,3,TA,Y,1,0,1027,1,TA,1.0,299.0,5,Pave,3534.8336054590122,42.03699233,-93.60600678,1.0,1.0
850,2,TA,Y,1,0,816,1,TA,1.0,264.0,7,Pave,5551.680764508312,41.98844938,-93.60331615,2.0,0.0
851,2,Gd,Y,1,0,1008,1,TA,1.0,275.0,6,Pave,2360.8074011239355,42.03846309,-93.62270413,1.0,0.0
852,3,Ex,Y,2,844,880,1,Gd,2.0,527.0,5,Pave,3655.439953929493,42.01793884,-93.68915162,2.0,1.0
853,1,TA,Y,1,0,725,1,TA,1.0,320.0,5,Pave,2986.343073001585,42.03524664,-93.61222264,1.0,1.0
854,1,TA,N,1,0,407,1,TA,1.0,297.0,5,Pave,3328.0230830744204,42.032131,-93.606876,1.0,0.0
855,3,TA,Y,2,0,1183,1,TA,1.0,288.0,5,Pave,3494.9248059200354,42.03581658,-93.60600425,2.0,0.0
856,2,Ex,Y,1,0,1221,1,Gd,2.0,400.0,5,Pave,2748.486702425932,42.05125547,-93.64269276,3.0,0.0
857,3,TA,Y,2,0,1445,1,TA,2.0,645.0,6,Pave,2270.8820848099913,42.04097966,-93.62684279,1.0,1.0
858,2,Gd,Y,1,0,832,1,Gd,2.0,528.0,6,Pave,3235.0388572569577,42.034627,-93.608814,1.0,0.0
859,3,TA,Y,2,0,1701,1,TA,2.0,611.0,5,Pave,1554.431855314123,42.03468254,-93.66195008,3.0,0.0
860,3,Ex,Y,2,786,754,1,Gd,2.0,495.0,5,Pave,3632.7630349663327,42.03763879,-93.68794561,3.0,1.0
861,2,Ex,Y,1,0,1301,1,Gd,2.0,572.0,5,Pave,2736.9878826962154,42.05122348,-93.64365523,3.0,0.0
862,3,TA,Y,2,0,1062,1,TA,2.0,539.0,5,Pave,5200.897289616427,41.99152844,-93.60500456,2.0,0.0
863,4,Ex,Y,2,1106,1164,1,Gd,3.0,671.0,7,Pave,2907.8056325081225,42.05265202,-93.65083024,2.0,1.0
864,3,TA,Y,2,0,1034,1,TA,3.0,888.0,5,Pave,5170.986586527483,41.99458942,-93.60122805,2.0,0.0
865,3,TA,Y,2,0,936,1,TA,1.0,288.0,5,Pave,3581.097422668064,42.03520995,-93.60468307,2.0,0.0
866,2,TA,Y,1,0,894,1,TA,2.0,600.0,5,Pave,3093.456520740106,42.0208892,-93.68312366,1.0,0.0
867,3,TA,Y,1,0,1696,1,TA,1.0,349.0,5,Pave,2102.0890536708866,42.03477656,-93.66951124,1.0,1.0
868,3,Ex,Y,2,866,920,1,Gd,2.0,608.0,5,Pave,3686.052595697172,42.01659264,-93.68899744,3.0,1.0
869,3,Ex,Y,2,878,886,1,Gd,2.0,560.0,5,Pave,3277.8571302997075,42.01727015,-93.68409588,2.0,1.0
870,2,Ex,Y,1,0,1976,1,Gd,3.0,908.0,5,Pave,3926.8516615965423,42.06127304,-93.65619675,3.0,0.0
871,3,Ex,Y,2,885,840,1,Gd,2.0,550.0,5,Pave,3508.629043232172,42.01696586,-93.68690286,2.0,1.0
872,3,Gd,Y,1,0,1228,1,Gd,1.0,271.0,6,Pave,2041.0770723247529,42.03363252,-93.66938175,1.0,1.0
873,3,Gd,Y,2,790,680,1,TA,2.0,420.0,5,Pave,3859.957087945652,42.06079867,-93.6377419,2.0,1.0
874,3,Fa,Y,2,795,1468,1,Gd,2.0,539.0,7,Pave,3271.185888978593,42.054181,-93.6323624,3.0,1.0
875,2,Gd,Y,1,0,951,1,Gd,2.0,480.0,9,Pave,3379.8912067255537,42.03834765,-93.60870086,2.0,0.0
876,3,Ex,Y,2,886,851,1,Gd,2.0,578.0,5,Pave,3396.389039591215,42.0142778,-93.68406111,2.0,1.0
877,3,Ex,Y,2,900,920,1,Gd,2.0,492.0,5,Pave,3676.6154275321323,42.03521696,-93.68951235,2.0,1.0
878,3,Ex,Y,2,750,940,1,TA,2.0,442.0,5,Pave,3482.0764697018544,42.05784986,-93.6421744,3.0,1.0
879,3,TA,Y,1,477,838,1,TA,2.0,436.0,6,Pave,1562.3140959750358,42.02306403,-93.62823045,3.0,0.0
880,4,Gd,Y,2,1044,1246,2,TA,2.0,560.0,6,Pave,3133.5303153956343,42.02923908,-93.608717,2.0,0.0
881,2,Ex,Y,2,551,551,1,Gd,2.0,480.0,5,Pave,2197.0236024984406,42.04644281,-93.64544654,2.0,1.0
882,3,Ex,Y,1,0,1074,1,TA,2.0,495.0,6,Pave,3159.6970078200097,42.05252871,-93.63054914,2.0,1.0
883,4,Ex,Y,2,1140,1234,1,Ex,3.0,656.0,5,Pave,3555.236070533751,42.05808342,-93.65472972,2.0,1.0
884,1,Ex,Y,1,0,1306,1,Gd,2.0,624.0,5,Pave,3626.782560921325,42.05924788,-93.64934615,3.0,0.0
885,3,Ex,Y,2,678,926,1,TA,2.0,472.0,5,Pave,3841.1554376447248,42.06075995,-93.63873755,2.0,1.0
886,4,Ex,Y,1,908,1225,1,TA,1.0,312.0,6,Pave,1288.4447230471562,42.01630808,-93.63960038,2.0,1.0
887,4,TA,Y,2,933,943,1,Gd,2.0,540.0,6,Pave,2392.931703859224,42.04472416,-93.63066939,2.0,1.0
888,3,TA,Y,2,0,1009,1,TA,2.0,576.0,7,Pave,3437.5657487976187,42.02189029,-93.68760908,2.0,0.0
889,3,Gd,Y,2,0,954,1,TA,2.0,576.0,5,Pave,3369.901866257834,42.02139934,-93.68666766,1.0,0.0
890,1,TA,Y,1,0,1502,1,Gd,2.0,528.0,5,Pave,3786.643465383913,42.05927331,-93.633125,2.0,1.0
891,3,Ex,Y,2,707,707,1,Gd,2.0,403.0,5,Pave,3643.0993216450584,42.05939,-93.643553,2.0,1.0
892,2,Ex,Y,1,0,1269,1,Gd,2.0,430.0,5,Pave,3991.082951463805,42.06241775,-93.64173415,2.0,0.0
893,2,Gd,Y,1,0,1038,1,TA,1.0,264.0,6,Pave,1435.1009094323097,42.02485375,-93.66369532,2.0,0.0
894,3,Ex,Y,1,0,1459,1,Gd,2.0,527.0,5,Pave,3512.3792304550666,42.01696537,-93.68695037,2.0,0.0
896,2,Ex,Y,1,0,833,1,Gd,1.0,326.0,7,Pave,3021.6436363084326,42.03709307,-93.61269651,1.0,0.0
897,2,TA,Y,1,0,1024,1,Gd,1.0,313.0,6,Pave,3790.1429485438484,42.05357835,-93.61827583,2.0,0.0
899,2,TA,Y,2,465,483,1,TA,1.0,264.0,5,Pave,3098.101200426447,42.05166496,-93.62984323,1.0,1.0
900,3,TA,Y,1,0,1170,1,TA,1.0,338.0,6,Pave,3448.0822988949453,42.0360999,-93.60671648,1.0,1.0
901,3,Ex,Y,2,864,864,1,Gd,2.0,572.0,5,Pave,3531.0779743452076,42.01395855,-93.68565361,2.0,1.0
902,3,Ex,Y,2,573,1299,1,Ex,2.0,531.0,5,Pave,3121.8167554914435,42.018855,-93.682787,3.0,1.0
903,3,Ex,Y,1,0,1216,1,TA,1.0,371.0,6,Pave,2542.5580336894495,42.03604614,-93.61840484,2.0,0.0
904,1,Ex,Y,1,0,640,1,TA,1.0,256.0,4,Pave,1680.8840386605818,42.02010986,-93.62818671,1.0,0.0
905,1,Gd,N,1,0,808,1,TA,1.0,164.0,6,Pave,2074.5014827462123,42.03245227,-93.62260726,1.0,0.0
906,3,Ex,Y,1,0,1964,1,Gd,3.0,892.0,5,Pave,3697.544427649265,41.99344799,-93.64681158,3.0,1.0
907,2,Gd,Y,1,0,1031,1,Gd,1.0,230.0,8,Pave,2479.3201846910733,42.03499897,-93.61863852,2.0,0.0
908,3,Ex,Y,1,0,1252,1,Gd,2.0,528.0,6,Pave,2663.765276921106,42.04200867,-93.62169167,1.0,0.0
909,3,Ex,Y,2,860,814,1,Gd,2.0,663.0,5,Pave,2565.0680872219727,42.04914533,-93.639331,3.0,1.0
910,3,TA,Y,1,0,1040,1,TA,1.0,264.0,4,Pave,2328.0906079673173,42.03239792,-93.67362276,2.0,0.0
911,3,Ex,Y,2,956,991,1,Gd,2.0,678.0,5,Pave,2874.2350041757027,42.052356,-93.64225902,2.0,1.0
913,1,Ex,Y,2,0,988,1,TA,2.0,540.0,5,Pave,2944.146132752836,42.02464895,-93.68203606,2.0,0.0
914,3,Gd,Y,1,0,1578,1,Gd,3.0,642.0,5,Pave,3114.300919660161,42.05451639,-93.64210106,3.0,0.0
915,4,TA,Y,1,0,2158,1,Gd,2.0,576.0,7,Pave,1413.9405275799702,42.02822981,-93.66349395,3.0,0.0
916,2,Ex,Y,1,0,1792,1,Gd,3.0,925.0,5,Pave,3751.6581236195193,42.05981703,-93.65518647,3.0,0.0
917,1,Fa,N,1,0,334,1,Fa,0.0,0.0,3,Pave,1764.0403832942914,42.03649977,-93.62970392,1.0,0.0
918,4,Gd,Y,2,720,720,1,TA,2.0,480.0,6,Pave,2244.6480080858287,42.04131004,-93.62774527,1.0,1.0
919,3,Gd,Y,1,0,1375,1,TA,1.0,323.0,5,Pave,1638.3520320095674,42.0323066,-93.66484363,2.0,0.0
920,3,Ex,Y,2,0,1217,1,Gd,2.0,497.0,5,Pave,5011.043635855652,41.9958225,-93.602322,3.0,0.0
921,2,Ex,Y,2,550,530,1,Gd,2.0,496.0,5,Pave,2172.1485293637365,42.04621883,-93.64544334,2.0,1.0
922,3,Ex,Y,1,0,1053,1,Gd,1.0,312.0,7,Pave,2492.2390234479076,42.04110597,-93.62338267,2.0,1.0
923,3,Ex,Y,1,0,1844,1,TA,2.0,546.0,6,Pave,2803.428113335767,42.05023014,-93.6343097,2.0,0.0
924,2,Ex,Y,1,0,1932,1,Ex,3.0,774.0,5,Pave,3981.0037634332743,42.06135217,-93.65862,3.0,0.0
925,3,TA,Y,2,714,672,1,TA,2.0,440.0,5,Pave,2202.1335314651774,42.03156547,-93.67234434,2.0,1.0
926,2,Ex,Y,1,0,1555,1,Gd,3.0,660.0,5,Pave,4010.020186535944,42.06258686,-93.64170655,2.0,0.0
927,2,Ex,Y,1,0,1419,1,Gd,2.0,543.0,5,Pave,3683.7882425414136,42.05548063,-93.62440698,3.0,0.0
928,4,TA,N,2,806,841,1,Fa,1.0,216.0,4,Pave,890.5488034422266,42.0225059,-93.65568467,2.0,1.0
929,2,Ex,Y,1,0,1414,1,Gd,2.0,398.0,5,Pave,4029.3041844373806,42.06265765,-93.64045923,2.0,0.0
930,3,TA,Y,2,1178,1549,1,Gd,2.0,440.0,8,Pave,1162.8276633914797,42.01708254,-93.64097198,2.0,1.0
931,2,TA,Y,1,0,1558,1,TA,2.0,440.0,6,Pave,3196.6827132310013,42.0210402,-93.684442,3.0,0.0
932,3,Ex,Y,2,764,1060,1,TA,2.0,520.0,6,Pave,1736.0599494667872,42.02943136,-93.62580582,1.0,0.0
933,3,Ex,Y,1,0,988,1,TA,2.0,624.0,4,Pave,2538.6693840663497,42.03608294,-93.67452129,2.0,0.0
934,3,Fa,Y,1,0,1040,1,TA,1.0,308.0,5,Pave,2294.947411205856,42.03468519,-93.67212196,2.0,1.0
935,3,TA,Y,1,0,1211,1,Gd,2.0,461.0,5,Pave,3332.494325229003,42.05420182,-93.6304637,3.0,0.0
936,3,Ex,Y,2,871,979,1,Gd,2.0,467.0,6,Pave,2716.3366530129074,42.0509048,-93.65094213,2.0,1.0
937,3,Ex,Y,1,0,864,1,Gd,1.0,420.0,8,Pave,2449.4488567793605,42.03462186,-93.67417241,2.0,0.0
938,1,TA,Y,1,0,768,1,TA,2.0,440.0,6,Grvl,1739.3607061586354,42.02547328,-93.62550723,1.0,0.0
939,2,Ex,Y,1,0,1218,1,Gd,2.0,676.0,5,Pave,2730.135929717512,42.05124435,-93.64736223,2.0,0.0
940,6,TA,Y,1,0,1728,2,TA,2.0,576.0,5,Pave,2998.323261482616,42.04820777,-93.62460231,2.0,0.0
941,3,Ex,Y,1,0,1500,1,Gd,2.0,674.0,5,Pave,3507.78573489372,42.02479737,-93.68888958,2.0,0.0
942,3,Ex,Y,1,0,2392,1,Ex,3.0,968.0,5,Pave,3722.805875224366,42.05952628,-93.6553653,2.0,0.0
943,1,TA,Y,1,0,1295,1,Gd,2.0,571.0,6,Pave,1720.5066251095502,42.04217178,-93.64625072,2.0,0.0
944,4,Gd,Y,2,1160,1470,1,Gd,3.0,696.0,5,Pave,3073.133481667998,42.05372202,-93.65430888,3.0,1.0
945,3,TA,Y,1,0,1144,1,TA,1.0,336.0,5,Pave,2852.6909826737246,42.04216253,-93.61893796,2.0,1.0
946,3,TA,N,2,636,930,1,Gd,1.0,288.0,9,Pave,2454.1489557130053,42.0281678,-93.61685392,2.0,0.0
947,3,Gd,Y,1,0,1022,1,TA,2.0,747.0,5,Pave,3800.3661469366293,42.02223673,-93.69211408,1.0,1.0
948,2,Ex,Y,1,0,778,1,TA,1.0,924.0,6,Pave,1586.7323223612048,42.02153086,-93.62859539,1.0,0.0
949,4,Ex,Y,2,1250,1251,1,Gd,3.0,751.0,7,Pave,2781.3150189004227,42.0506502,-93.6562128,2.0,1.0
950,2,Gd,Y,2,0,1368,2,TA,4.0,784.0,5,Pave,4880.091174181226,41.99317417,-93.60838269,4.0,0.0
952,2,Ex,Y,2,677,764,1,Gd,2.0,492.0,5,Pave,2307.4239892731953,42.04715924,-93.64183001,2.0,1.0
953,3,Gd,Y,1,0,1053,1,Gd,2.0,692.0,7,Pave,2941.5356943768084,42.04308351,-93.61853604,2.0,0.0
954,3,TA,Y,1,0,1630,1,TA,2.0,649.0,5,Pave,2065.3182191536544,42.02323902,-93.67106549,2.0,0.0
955,4,Ex,Y,1,687,1133,1,TA,1.0,240.0,6,Pave,1736.6382677035747,42.02831143,-93.62558708,3.0,0.0
956,6,Ex,Y,2,1619,1168,2,TA,4.0,820.0,5,Pave,2781.9022994017246,42.030705,-93.67974621,6.0,2.0
957,3,Ex,Y,2,756,888,1,Gd,1.0,312.0,7,Pave,2328.300710352815,42.03485555,-93.62053643,1.0,1.0
958,3,Gd,Y,1,600,877,1,TA,1.0,216.0,7,Pave,1116.486893643146,42.01675716,-93.64838345,2.0,1.0
959,3,Ex,Y,2,896,941,1,TA,2.0,688.0,5,Pave,3701.8915064859643,42.03686024,-93.68918278,2.0,1.0
960,3,Ex,Y,1,0,864,1,TA,1.0,297.0,8,Pave,3092.469374494681,42.020933,-93.683124,1.0,0.0
961,3,Ex,Y,2,697,1104,1,TA,2.0,365.0,7,Pave,1295.3986827395825,42.01601802,-93.64024206,1.0,1.0
962,3,Ex,Y,2,1096,1572,1,Ex,3.0,726.0,5,Pave,3644.540319260821,42.058667,-93.656246,3.0,1.0
963,3,Ex,Y,2,910,910,1,Gd,3.0,816.0,5,Pave,4775.749577685151,41.99707492,-93.60464752,2.0,1.0
964,3,Ex,Y,2,0,1560,1,TA,2.0,528.0,5,Pave,1142.2923332019075,42.02646579,-93.66032571,2.0,1.0
965,3,Gd,Y,2,858,851,1,Gd,2.0,416.0,5,Pave,3440.2762190917974,42.05693445,-93.63765912,3.0,1.0
966,3,TA,Y,1,0,1370,1,TA,2.0,479.0,5,Pave,2747.9779287911433,42.04983193,-93.63478873,2.0,0.0
967,3,TA,Y,1,0,1048,1,TA,1.0,286.0,5,Pave,3309.8981479349463,42.04289141,-93.61287066,2.0,0.0
968,2,TA,Y,1,0,1093,1,TA,1.0,308.0,6,Pave,3447.689614553813,42.02711267,-93.6047636,1.0,0.0
969,2,TA,Y,1,0,1073,1,TA,1.0,340.0,5,Pave,1787.9899376350847,42.0241288,-93.6678676,2.0,0.0
970,3,Ex,Y,1,534,1042,1,TA,1.0,225.0,6,Pave,2132.102905517671,42.03154212,-93.62152304,1.0,0.0
971,3,Gd,Y,1,630,842,1,Gd,1.0,250.0,8,Pave,2445.0398851760747,42.02928092,-93.61710278,1.0,0.0
972,3,TA,Y,1,0,1050,1,TA,1.0,368.0,6,Pave,2641.2082917037915,42.04322797,-93.62353145,2.0,0.0
973,3,TA,Y,1,0,1113,1,TA,1.0,504.0,7,Pave,2487.7613189258204,42.01978,-93.67514,2.0,1.0
974,3,TA,Y,1,0,894,1,TA,1.0,384.0,5,Pave,2578.338290397239,42.03149123,-93.67704254,1.0,0.0
975,2,Ex,Y,1,0,713,1,Gd,1.0,371.0,8,Pave,2927.2349111434833,42.03733829,-93.61408086,1.0,0.0
976,3,TA,Y,1,0,879,1,TA,2.0,440.0,6,Pave,3202.0078594791576,42.021082,-93.684519,1.0,0.0
977,3,TA,Y,1,0,864,1,TA,1.0,352.0,7,Pave,3096.4612283810347,42.0207578,-93.68312263,1.0,0.0
978,3,TA,N,1,648,1766,2,TA,2.0,520.0,4,Pave,2968.9377701380968,42.03524364,-93.61244364,2.0,0.0
980,2,Ex,Y,1,0,1450,1,Gd,3.0,788.0,5,Pave,3812.105414118047,42.03759679,-93.69026222,2.0,0.0
981,4,Ex,Y,1,0,2069,1,Gd,2.0,505.0,7,Pave,3784.976223419309,42.03966657,-93.60412724,3.0,0.0
982,3,Ex,Y,2,546,546,1,TA,0.0,0.0,4,Pave,5363.667623972276,41.99170769,-93.60181711,1.0,1.0
983,2,Ex,Y,1,0,1504,1,Gd,2.0,437.0,5,Pave,3991.182851223845,42.06242276,-93.6417903,2.0,0.0
984,2,Ex,Y,2,0,914,1,TA,2.0,576.0,5,Pave,3795.5096095991444,42.02223624,-93.69205469,1.0,0.0
985,2,Ex,Y,1,0,1151,1,Gd,2.0,484.0,5,Pave,2309.297816228202,42.04745091,-93.64763463,3.0,0.0
986,3,Ex,Y,2,711,953,1,TA,2.0,460.0,5,Pave,3570.775356710533,42.05868119,-93.64258983,2.0,1.0
987,5,Ex,Y,2,1309,845,1,TA,2.0,539.0,7,Pave,2142.282678599636,42.039192,-93.626753,2.0,1.0
988,4,TA,Y,1,0,1434,1,TA,2.0,528.0,5,Pave,3543.977687448058,42.05148839,-93.61952557,3.0,0.0
989,3,Gd,Y,2,0,898,1,TA,1.0,326.0,6,Pave,2674.297906268767,42.0457343,-93.62670638,2.0,0.0
990,3,Ex,Y,2,712,813,1,TA,2.0,400.0,5,Pave,3755.829282582124,42.06002552,-93.63908854,3.0,1.0
991,2,Gd,Y,1,0,879,1,TA,1.0,180.0,3,Pave,847.8093845268796,42.02789525,-93.65663732,1.0,0.0
992,3,Ex,Y,2,717,729,1,TA,2.0,406.0,5,Pave,3881.6470025703998,42.0607983,-93.6364315,2.0,2.0
993,3,Ex,Y,1,0,1429,1,Gd,2.0,572.0,6,Pave,2396.4793459320344,42.04073415,-93.62447854,1.0,1.0
994,3,Ex,Y,2,1015,1383,1,Gd,3.0,834.0,5,Pave,2962.823185106409,42.05242827,-93.6558314,3.0,1.0
995,1,Ex,Y,1,0,848,1,Gd,2.0,420.0,5,Pave,3260.107653463201,42.0161069,-93.68329966,2.0,0.0
996,3,Ex,Y,2,798,778,1,Gd,2.0,614.0,5,Pave,2755.225447921129,42.0513892,-93.64367262,2.0,1.0
998,4,TA,Y,2,689,663,1,TA,1.0,299.0,7,Pave,2518.8381524960987,42.02984276,-93.67670052,1.0,1.0
999,2,Ex,Y,2,0,912,1,TA,2.0,470.0,6,Pave,4901.877609335668,41.9942004,-93.6064138,2.0,0.0
1000,3,Ex,Y,1,0,2000,1,Gd,3.0,888.0,5,Pave,3540.348280023048,42.01843342,-93.68788918,3.0,0.0
1001,3,Ex,Y,1,0,1839,1,Gd,2.0,416.0,7,Pave,1555.3206198955722,42.01296781,-93.64292029,3.0,0.0
1002,2,Ex,Y,1,0,882,1,Gd,1.0,240.0,6,Pave,2864.5959286928482,42.0405753,-93.61727616,2.0,0.0
1003,3,Ex,Y,1,0,1152,1,TA,2.0,412.0,6,Pave,2410.8118221944064,42.04647588,-93.63453452,2.0,1.0
1004,2,Ex,Y,1,0,1561,1,Ex,2.0,556.0,5,Pave,3456.1296964144985,42.05749058,-93.65221497,3.0,0.0
1005,3,Ex,Y,2,645,962,1,Gd,2.0,480.0,5,Pave,2308.0575087082348,42.04715827,-93.64177671,3.0,1.0
1006,2,Ex,Y,1,468,874,2,TA,1.0,240.0,5,Pave,2192.446567007811,42.03346927,-93.62156882,2.0,0.0
